"id","estado_id","nome","uf","iso","ddd","longitude","latitude"
"337","5","Formosa do Rio Preto","BA","2911105","77","-45.190990909729","-11.0470324906679"
"338","5","Gandu","BA","2911204","73","-39.4863240792918","-13.7437807885113"
"339","5","Gavião","BA","2911253","75","-39.786112929979","-11.4708954591253"
"340","5","Gentio do Ouro","BA","2911303","74","-42.5047423861031","-11.4275313127499"
"341","5","Glória","BA","2911402","75","-38.2592732301041","-9.34017318364545"
"342","5","Gongogi","BA","2911501","73","-39.4672396549531","-14.3237132993301"
"343","5","Governador Mangabeira","BA","2911600","75","-39.0340236148013","-12.601553838445"
"344","5","Guajeru","BA","2911659","77","-41.9371481668575","-14.5469622716723"
"345","5","Guanambi","BA","2911709","77","-42.7785619667054","-14.2253150270076"
"346","5","Guaratinga","BA","2911808","73","-39.7812844707838","-16.5812160355631"
"347","5","Heliópolis","BA","2911857","75","-38.2802330422697","-10.6752987880285"
"348","5","Iaçu","BA","2911907","75","-40.2133652349888","-12.7691377865306"
"349","5","Ibiassucê","BA","2912004","77","-42.2557743546652","-14.2767025345281"
"350","5","Ibicaraí","BA","2912103","73","-39.5915412034881","-14.8657631413793"
"351","5","Ibicoara","BA","2912202","77","-41.2720658080785","-13.4263272087783"
"352","5","Ibicuí","BA","2912301","73","-39.9898321056847","-14.8430903650876"
"353","5","Ibipeba","BA","2912400","74","-42.011248439896","-11.6375264431558"
"354","5","Ibipitanga","BA","2912509","77","-42.4912287412418","-12.8791061453242"
"355","5","Ibiquera","BA","2912608","75","-40.9354210018921","-12.6499286126214"
"356","5","Ibirapitanga","BA","2912707","73","-39.3744665327401","-14.1650324961225"
"357","5","Ibirapuã","BA","2912806","73","-40.1063094115419","-17.6841971442165"
"358","5","Ibirataia","BA","2912905","73","-39.6409188889228","-14.0672690808107"
"359","5","Ibitiara","BA","2913002","77","-42.213294323499","-12.6455137042392"
"360","5","Ibititá","BA","2913101","74","-41.9751521500745","-11.5527707224075"
"361","5","Ibotirama","BA","2913200","77","-43.2186962649655","-12.1840135690449"
"362","5","Ichu","BA","2913309","75","-39.1887163054619","-11.7552498736675"
"363","5","Igaporã","BA","2913408","77","-42.7178798074989","-13.7679764775293"
"364","5","Igrapiúna","BA","2913457","73","-39.1400807978716","-13.8204024423397"
"365","5","Iguaí","BA","2913507","73","-40.0975134505707","-14.7579625255698"
"366","5","Ilhéus","BA","2913606","73","-39.0431842869426","-14.7933202697252"
"367","5","Inhambupe","BA","2913705","75","-38.3540192706032","-11.7891274640932"
"368","5","Ipecaetá","BA","2913804","75","-39.3060256383634","-12.3141993063471"
"369","5","Ipiaú","BA","2913903","73","-39.7356541802101","-14.1374736712629"
"370","5","Ipirá","BA","2914000","75","-39.7407084849396","-12.1602868808957"
"371","5","Ipupiara","BA","2914109","77","-42.6106888538981","-11.8288274008654"
"372","5","Irajuba","BA","2914208","73","-40.0838518009128","-13.2566101533511"
"373","5","Iramaia","BA","2914307","77","-40.9695824783476","-13.2936511934142"
"374","5","Iraquara","BA","2914406","75","-41.6179588573912","-12.2435010164176"
"375","5","Irará","BA","2914505","75","-38.7716507783794","-12.0337039631626"
"376","5","Irecê","BA","2914604","74","-41.8588604758612","-11.3033796242944"
"377","5","Itabela","BA","2914653","73","-39.5532377750796","-16.5758360567514"
"378","5","Itaberaba","BA","2914703","75","-40.30699491974","-12.5322540889787"
"379","5","Itabuna","BA","2914802","73","-39.2731089520081","-14.789039548603"
"380","5","Itacaré","BA","2914901","73","-38.9948415531018","-14.278249285587"
"381","5","Itaeté","BA","2915007","75","-40.9634187749058","-12.9820339945038"
"382","5","Itagi","BA","2915106","73","-40.0136249931013","-14.1617937177936"
"383","5","Itagibá","BA","2915205","73","-39.8485155565573","-14.286514167771"
"384","5","Itagimirim","BA","2915304","73","-39.61519181091","-16.08814327593"
"385","5","Itaguaçu da Bahia","BA","2915353","74","-42.4011571242595","-11.0087222103694"
"386","5","Itaju do Colônia","BA","2915403","73","-39.7247246149297","-15.1401935524042"
"387","5","Itajuípe","BA","2915502","73","-39.3817881541009","-14.6780189897835"
"388","5","Itamaraju","BA","2915601","73","-39.5330398845548","-17.0423375996661"
"389","5","Itamari","BA","2915700","73","-39.6763483469467","-13.774836755857"
"390","5","Itambé","BA","2915809","77","-40.6240417223752","-15.2480191939772"
"391","5","Itanagra","BA","2915908","75","-38.0381809411938","-12.268163143855"
"392","5","Itanhém","BA","2916005","73","-40.3270486489757","-17.1663329036881"
"393","5","Itaparica","BA","2916104","71","-38.6840303112952","-12.8814890528205"
"394","5","Itapé","BA","2916203","73","-39.429962728368","-14.894807960836"
"395","5","Itapebi","BA","2916302","73","-39.5285413926178","-15.9721666550673"
"396","5","Itapetinga","BA","2916401","77","-40.2473809072369","-15.246167188692"
"397","5","Itapicuru","BA","2916500","75","-38.218612375549","-11.3109527005757"
"398","5","Itapitanga","BA","2916609","73","-39.5663618837119","-14.4211947386928"
"399","5","Itaquara","BA","2916708","73","-39.9382435936366","-13.4464090027676"
"400","5","Itarantim","BA","2916807","73","-40.0615452743889","-15.6578300416217"
"401","5","Itatim","BA","2916856","75","-39.7037746062264","-12.7092465330848"
"402","5","Itiruçu","BA","2916906","73","-40.1461722976579","-13.5323986079019"
"403","5","Itiúba","BA","2917003","74","-39.8532769742179","-10.6919012256505"
"404","5","Itororó","BA","2917102","73","-40.0717033442151","-15.1190373140262"
"405","5","Ituaçu","BA","2917201","77","-41.3109815271264","-13.807407146168"
"406","5","Ituberá","BA","2917300","73","-39.149042491857","-13.7361569056683"
"407","5","Iuiú","BA","2917334","77","-43.556402615529","-14.4121460364229"
"408","5","Jaborandi","BA","2917359","77","-44.4659699896562","-13.6259340019621"
"409","5","Jacaraci","BA","2917409","77","-42.4306087705946","-14.8491905702097"
"410","5","Jacobina","BA","2917508","74","-40.5130176278701","-11.1850621601419"
"411","5","Jaguaquara","BA","2917607","73","-39.9702551831643","-13.530698630843"
"412","5","Jaguarari","BA","2917706","74","-40.1936114661932","-10.2628542593016"
"413","5","Jaguaripe","BA","2917805","75","-38.8914186277088","-13.1150638883823"
"414","5","Jandaíra","BA","2917904","75","-37.7868684912297","-11.5657484739409"
"415","5","Jequié","BA","2918001","73","-40.0886073274763","-13.8556640076641"
"416","5","Jeremoabo","BA","2918100","75","-38.3518191467426","-10.0622424076243"
"417","5","Jiquiriçá","BA","2918209","75","-39.5765017781122","-13.2523063492574"
"418","5","Jitaúna","BA","2918308","73","-39.8896321766671","-14.0174286979097"
"419","5","João Dourado","BA","2918357","74","-41.6599891797839","-11.3464052247312"
"420","5","Juazeiro","BA","2918407","74","-40.5035521594434","-9.41071709622786"
"421","5","Jucuruçu","BA","2918456","73","-40.158812629938","-16.8445161458114"
"422","5","Jussara","BA","2918506","74","-41.9797319275478","-11.0545549483525"
"423","5","Jussari","BA","2918555","73","-39.4949398662896","-15.1904562989287"
"424","5","Jussiape","BA","2918605","77","-41.5901420145899","-13.5129503420972"
"425","5","Lafaiete Coutinho","BA","2918704","73","-40.2106058828047","-13.6529994248073"
"426","5","Lagoa Real","BA","2918753","77","-42.1457118363755","-14.030028985633"
"427","5","Laje","BA","2918803","75","-39.427552152912","-13.1796486824668"
"428","5","Lajedão","BA","2918902","73","-40.3458465320806","-17.6121309379681"
"429","5","Lajedinho","BA","2919009","75","-40.903709970347","-12.3603741929439"
"430","5","Lajedo do Tabocal","BA","2919058","73","-40.2252295031908","-13.4725200035757"
"431","5","Lamarão","BA","2919108","75","-38.8929803339265","-11.7915777403757"
"432","5","Lapão","BA","2919157","74","-41.8319086533875","-11.3801390539198"
"433","5","Lauro de Freitas","BA","2919207","71","-38.3234616102514","-12.8967176089245"
"434","5","Lençóis","BA","2919306","75","-41.3940311361177","-12.5640631156412"
"435","5","Licínio de Almeida","BA","2919405","77","-42.5026836358801","-14.6758660767898"
"436","5","Livramento de Nossa Senhora","BA","2919504","77","-41.8403872818085","-13.6495009052305"
"437","5","Luís Eduardo Magalhães","BA","2919553","77","-45.8004644064563","-12.0783722561969"
"438","5","Macajuba","BA","2919603","74","-40.3651796434378","-12.1413926805595"
"439","5","Macarani","BA","2919702","77","-40.4220441103433","-15.5673161525245"
"440","5","Macaúbas","BA","2919801","77","-42.6946657468879","-13.0236716698562"
"441","5","Macururé","BA","2919900","75","-39.0595150265112","-9.1747059108515"
"442","5","Madre de Deus","BA","2919926","71","-38.6027685669092","-12.7403126545334"
"443","5","Maetinga","BA","2919959","77","-41.4836566953217","-14.6612663590578"
"444","5","Maiquinique","BA","2920007","77","-40.2605151185559","-15.6197717025776"
"445","5","Mairi","BA","2920106","74","-40.1497825191557","-11.7111106230505"
"446","5","Malhada","BA","2920205","77","-43.7716203176702","-14.3403832840842"
"447","5","Malhada de Pedras","BA","2920304","77","-41.8786983400613","-14.3779454038321"
"448","5","Manoel Vitorino","BA","2920403","73","-40.2420162476621","-14.1459322060189"
"449","5","Mansidão","BA","2920452","77","-44.0364854095632","-10.715828960029"
"450","5","Maracás","BA","2920502","73","-40.4312875473779","-13.4376744923124"
"451","5","Maragogipe","BA","2920601","75","-38.9188814371553","-12.7751199192363"
"452","5","Maraú","BA","2920700","73","-39.0249517556685","-14.105530671656"
"453","5","Marcionílio Souza","BA","2920809","75","-40.5345299893202","-13.0035103723106"
"454","5","Mascote","BA","2920908","73","-39.3024004527217","-15.5659880327486"
"455","5","Mata de São João","BA","2921005","71","-38.2972993248088","-12.5299707907046"
"456","5","Matina","BA","2921054","77","-42.8429324443126","-13.9126360110704"
"457","5","Medeiros Neto","BA","2921104","73","-40.220174208006","-17.370409482092"
"458","5","Miguel Calmon","BA","2921203","74","-40.5960696127369","-11.4283442062266"
"459","5","Milagres","BA","2921302","75","-39.8591271004733","-12.8705749151395"
"460","5","Mirangaba","BA","2921401","74","-40.5747927022127","-10.9561172849444"
"461","5","Mirante","BA","2921450","77","-40.7735665979009","-14.2398179211321"
"462","5","Monte Santo","BA","2921500","75","-39.3327059520687","-10.440157740658"
"463","5","Morpará","BA","2921609","77","-43.2779134070032","-11.5580425446035"
"464","5","Morro do Chapéu","BA","2921708","74","-41.1590965077636","-11.5501261105049"
"465","5","Mortugaba","BA","2921807","77","-42.3804489223231","-15.0164072903658"
"466","5","Mucugê","BA","2921906","75","-41.3732130118668","-13.0038942044712"
"467","5","Mucuri","BA","2922003","73","-39.5475458898298","-18.0885397388763"
"468","5","Mulungu do Morro","BA","2922052","74","-41.6438000095819","-11.967220021102"
"469","5","Mundo Novo","BA","2922102","74","-40.4714981500981","-11.8647227486239"
"470","5","Muniz Ferreira","BA","2922201","75","-39.1129817012099","-12.9973037019252"
"471","5","Muquém de São Francisco","BA","2922250","77","-43.551859915059","-12.06826126493"
"472","5","Muritiba","BA","2922300","75","-38.9886888174458","-12.6233724415369"
"473","5","Mutuípe","BA","2922409","75","-39.5041638520156","-13.2293733236817"
"474","5","Nazaré","BA","2922508","75","-39.0106225828794","-13.0351482201812"
"475","5","Nilo Peçanha","BA","2922607","73","-39.1129855090732","-13.6044944204415"
"476","5","Nordestina","BA","2922656","75","-39.4291308507325","-10.8320535248462"
"477","5","Nova Canaã","BA","2922706","73","-40.145174652014","-14.7935980876719"
"478","5","Nova Fátima","BA","2922730","75","-39.6322170918942","-11.6083983892313"
"479","5","Nova Ibiá","BA","2922755","73","-39.6256860494916","-13.8099073660338"
"480","5","Nova Itarana","BA","2922805","73","-40.0692497332534","-13.0330498856442"
"481","5","Nova Redenção","BA","2922854","75","-41.0688595103445","-12.8188675675112"
"482","5","Nova Soure","BA","2922904","75","-38.4846139269682","-11.2380081972295"
"483","5","Nova Viçosa","BA","2923001","73","-39.3720115380737","-17.8933917821787"
"484","5","Novo Horizonte","BA","2923035","77","-42.167788448517","-12.8019973640359"
"485","5","Novo Triunfo","BA","2923050","75","-38.4155813480126","-10.342018230888"
"486","5","Olindina","BA","2923100","75","-38.3310801960897","-11.3583061402444"
"487","5","Oliveira dos Brejinhos","BA","2923209","77","-42.897019768671","-12.3205889500424"
"488","5","Ouriçangas","BA","2923308","75","-38.6284167702128","-12.0068519179474"
"489","5","Ourolândia","BA","2923357","74","-41.0818117290063","-10.9646176504278"
"490","5","Palmas de Monte Alto","BA","2923407","77","-43.1705121315164","-14.257350994356"
"491","5","Palmeiras","BA","2923506","75","-41.5773369327133","-12.5100711046145"
"492","5","Paramirim","BA","2923605","77","-42.240648777677","-13.4424266571553"
"493","5","Paratinga","BA","2923704","77","-43.1820250755777","-12.6906971249291"
"494","5","Paripiranga","BA","2923803","75","-37.8704477007211","-10.6759923133197"
"495","5","Pau Brasil","BA","2923902","73","-39.6487820361139","-15.4636188168583"
"496","5","Paulo Afonso","BA","2924009","75","-38.2183289682262","-9.40333169737823"
"497","5","Pé de Serra","BA","2924058","75","-39.6094253290429","-11.8311793085998"
"498","5","Pedrão","BA","2924108","75","-38.6490014216411","-12.1435872038139"
"499","5","Pedro Alexandre","BA","2924207","75","-37.8992615844143","-10.010071580454"
"500","5","Piatã","BA","2924306","77","-41.7706230393181","-13.1644568682516"
"501","5","Pilão Arcado","BA","2924405","74","-42.4847567624654","-9.99777105599991"
"502","5","Pindaí","BA","2924504","77","-42.6870333191128","-14.4899875404939"
"503","5","Pindobaçu","BA","2924603","74","-40.357159193636","-10.7342066123577"
"504","5","Pintadas","BA","2924652","75","-39.9082386319335","-11.8080365090652"
"505","5","Piraí do Norte","BA","2924678","73","-39.3745221879491","-13.7612250392524"
"506","5","Piripá","BA","2924702","77","-41.7248658272753","-14.9468709101065"
"507","5","Piritiba","BA","2924801","74","-40.5513277059088","-11.7372340017775"
"508","5","Planaltino","BA","2924900","73","-40.3683973567155","-13.2566087533798"
"509","5","Planalto","BA","2925006","77","-40.4846403764104","-14.6701699702495"
"510","5","Poções","BA","2925105","77","-40.3651272938438","-14.5223245425648"
"511","5","Pojuca","BA","2925204","71","-38.3271668771048","-12.4292631348677"
"512","5","Ponto Novo","BA","2925253","74","-40.135392845065","-10.8671478313026"
"513","5","Porto Seguro","BA","2925303","73","-39.0621135238902","-16.4490561793643"
"514","5","Potiraguá","BA","2925402","73","-39.8756600705601","-15.5924563116907"
"515","5","Prado","BA","2925501","73","-39.229238421169","-17.3295639893846"
"516","5","Presidente Dutra","BA","2925600","74","-41.990930902445","-11.296504066349"
"517","5","Presidente Jânio Quadros","BA","2925709","77","-41.6824426344039","-14.685395366954"
"518","5","Presidente Tancredo Neves","BA","2925758","73","-39.4240598299107","-13.4708417736022"
"519","5","Queimadas","BA","2925808","75","-39.6264068266007","-10.9763905291559"
"520","5","Quijingue","BA","2925907","75","-39.2066092540489","-10.7516723300366"
"521","5","Quixabeira","BA","2925931","74","-40.1214965949346","-11.4086852033198"
"522","5","Rafael Jambeiro","BA","2925956","75","-39.5006356828925","-12.4074173544739"
"523","5","Remanso","BA","2926004","74","-42.0796675416606","-9.62390678921074"
"524","5","Retirolândia","BA","2926103","75","-39.4241777923454","-11.4896669831527"
"525","5","Riachão das Neves","BA","2926202","77","-44.9164697719097","-11.7462475299556"
"526","5","Riachão do Jacuípe","BA","2926301","75","-39.3830354938567","-11.8059790259237"
"527","5","Riacho de Santana","BA","2926400","77","-42.9383471199804","-13.6065881421409"
"528","5","Ribeira do Amparo","BA","2926509","75","-38.4305538667121","-11.0391582800742"
"529","5","Ribeira do Pombal","BA","2926608","75","-38.5360987874333","-10.8362780747687"
"530","5","Ribeirão do Largo","BA","2926657","77","-40.7438597619248","-15.4640596335135"
"531","5","Rio de Contas","BA","2926707","77","-41.8187905563617","-13.5886077869907"
"532","5","Rio do Antônio","BA","2926806","77","-42.0750553350102","-14.4085096465099"
"533","5","Rio do Pires","BA","2926905","77","-42.2878777528384","-13.1186631386997"
"534","5","Rio Real","BA","2927002","75","-37.9335777751436","-11.4849354254303"
"535","5","Rodelas","BA","2927101","75","-38.7723090006586","-8.84499653356944"
"536","5","Ruy Barbosa","BA","2927200","75","-40.5003712305803","-12.2893169587982"
"537","5","Salinas da Margarida","BA","2927309","75","-38.757943950869","-12.877997054567"
"538","5","Salvador","BA","2927408","71","-38.4880614840079","-13.0147719115328"
"539","5","Santa Bárbara","BA","2927507","75","-38.9661390064385","-11.9569028341388"
